Series Name,"Series Code","Country Name","Country Code","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Burkina Faso","BFA","276.479981538384","275.548069408574","276.990801227477","273.294243726073","290.572914714495","293.717027036419","312.714753422614","307.74640730881","315.425654461758","320.082291771167","315.484031481955","321.265287537702","343.473991659129","336.086729724099","321.766278148234","340.286134583026","357.964120236845","347.931806632651","358.571430217413","356.740005086664","345.284156487634","366.653659447776","357.742251994468","360.230660779289","355.14841952624","365.280535215557","394.457258469241","407.860731461006","425.569179091906","444.322529069177","440.028405006332","455.907655355864","462.265599178223","484.097060995891","491.184674638144","518.167867222496","534.356717912913","539.820017460504","554.11212121081","553.51667450959","582.415734139013","602.579146921484","622.519711182775","639.232921274197","647.428702154053","653.32726813947"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Burundi","BDI","352.648717365613","357.107685035856","330.525605008452","349.82017136897","343.343459650523","340.652857645895","360.884709905904","393.553652197142","380.492012919879","377.090089655168","371.111957969222","405.595187944285","390.948487724636","394.851778280973","384.892565553778","418.495990172362","420.080107408174","430.819903552482","440.101675256421","434.411671794374","438.71252958928","450.207657414382","445.104993586182","409.234033294448","386.827971244156","350.950993808139","318.982051229182","310.730181174111","322.151911413667","314.74765236428","306.584485377232","305.854489322921","310.945328970143","298.025211804752","302.682088602966","295.737164631454","301.790650357973","302.107071080456","306.507415168484","307.904265822306","313.311817914094","315.656923128596","319.438533762914","324.828660694699","328.147195904038","305.549652502657"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Cabo Verde","CPV","","","","","","","","","","","606.445486356075","646.695340541013","652.386024683844","700.261698817975","712.715080761944","760.57476230702","770.194239172716","792.064793964421","827.689813367051","860.491322581702","849.082713951431","840.424258306718","907.361177250389","958.638806487968","1111.10916694674","1236.56191380264","1344.6864433688","1461.9817487308","1612.02375817248","1759.06446731568","1974.08884889297","1983.29755839124","2053.25366970692","2105.86656661872","2286.58344048893","2410.77381182592","2569.19219550195","2922.23307196269","3079.12051292296","3003.64124549452","3010.72217810924","3091.22295968491","3085.19174555425","3070.46369962488","3050.27234617825","3043.03138156811"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Cambodia","KHM","","","","","","","","","","","","","","","","","","","","","","","","579.196388888343","364.88109603879","388.288027112628","398.953308046162","403.344775060787","411.238949388157","452.338232156729","486.541332796848","515.575414897298","539.39393292765","575.329240623543","624.603921525259","696.339421795577","759.647565834665","824.84935022326","867.121460083958","854.955754669524","892.100442060988","940.111819469701","992.549834231699","1048.13249470755","1104.74996952322","1162.90499489402"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Cameroon","CMR","906.873749718085","914.595907557793","914.777037342383","938.396865033508","1011.24816625504","1094.19788647481","1005.28651948606","1111.05960849978","1316.54990585008","1355.20775219677","1289.14719584812","1464.00743376394","1526.26155521004","1581.10249184347","1646.80394824188","1724.28651850465","1783.54914640871","1690.68548889647","1509.9571992438","1437.02721623394","1308.70769411761","1221.75290593579","1149.63114720438","1028.44345638693","1018.6920338145","1019.73309976455","1034.50786979465","1053.17736749465","1074.53048301933","1094.11245364201","1106.653951218","1124.43231363943","1143.98535454014","1174.54053128931","1223.93422880138","1217.75695269128","1230.13921210826","1248.66259859339","1249.3751861164","1246.80741869516","1248.18046202444","1255.4772399485","1278.16438392947","1306.02747811535","1343.92845524395","1382.5097900241"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Canada","CAN","","","","","","","","","","","","","","","","","","","","","","","","","","","","31222.724816522","31830.6171059926","32826.5308068591","34121.6091941822","34227.341749713","35015.7949689871","36024.0992359873","37086.4492996776","38573.1997654019","39776.1794731157","42097.4351198181","42063.6330521731","40368.2920365479","41155.3236376889","42036.9978438542","42315.8073891558","42846.2841957958","43635.0954811371","43596.1355365546"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Cayman Islands","CYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91341.2932661524","91434.5357287895","88476.1408845878","79899.964314402","75877.1683447801","75165.9874436168","74688.8868482508","74420.1199479745","75246.8259393011","76284.1939286359"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Central African Republic","CAF","655.268350801085","652.10320411944","642.577160896906","645.363811725212","675.740526083286","666.704454294134","689.319016791852","700.508811575956","692.764171942883","658.921755637455","612.646360049771","585.848208505986","611.893062145219","545.131283209004","579.947993575043","587.600309021159","595.599298515941","555.685980184304","555.299692278503","555.604297572761","531.855718672364","515.730017115665","469.43364367341","457.568860812465","466.383137996533","486.365714120559","454.833213388455","467.05226109641","477.318738198794","483.031317889798","460.345207111771","470.356039369875","477.097573810622","442.152813345867","459.345311035111","454.507405681342","466.97683535962","479.192165849015","480.410900119189","513.937395727498","531.712995805671","550.019895518698","575.501888818936","365.116126336385","364.083958043078","377.422917680195"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Chad","TCD","514.91632884948","492.18768553522","486.224142651505","434.91413403233","445.991275143982","475.63480864686","479.886963756523","481.143600903717","469.824777905521","361.958130398232","333.161613679263","329.45293888548","339.321707816011","383.250007580822","381.221824011707","451.740532496181","420.760187809896","398.146649665746","445.24764226687","452.090097713677","419.446507382423","440.91493479735","461.237916265086","376.506780332201","401.39486870935","393.077944612195","388.438788613585","396.587339008284","409.605338418731","392.488962696778","374.969617693738","403.129702668452","420.815937071809","464.500278806805","597.700378544473","676.162112345863","657.084735947388","655.942567186846","653.87115277921","659.252329507504","724.030585505715","700.662705270942","737.612607850153","753.962623338242","779.846646694773","776.019752284262"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Channel Islands","CHI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Chile","CHL","4197.22595615611","4519.00362306959","4401.65535345555","4114.25624116141","4146.43686158468","3555.3032585782","3635.08719925599","3953.78231686535","4194.3737798364","4480.51395458586","4768.66873304472","5008.4954160143","4395.40714929039","4117.35735934214","4225.92603264292","4331.15743340828","4494.9131371439","4710.70989188929","4976.11169941881","5381.5096669464","5470.47973590331","5800.99877021359","6343.22712933536","6652.02168614047","6877.43443493652","7380.06128434704","7770.53911051387","8235.45760488043","8481.75213125081","8343.70429321055","8685.32179401813","8871.72409006826","9049.21047924787","9321.21853637454","9890.07504113335","10349.6430067359","10887.8637756483","11300.5487360889","11574.7286094758","11273.6175021671","11809.1416273221","12406.4135712753","12941.0299991464","13333.3468340621","13425.6832754043","13574.1692377524"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","China","CHN","283.584855403322","295.379649233061","299.190359719284","315.129106853377","315.816106158208","337.343523152952","326.948883005765","346.938543185464","381.098656321566","404.595917871102","430.854648739046","447.118996663539","480.310474010796","524.408436893203","596.200055951351","667.127363525023","716.104075086962","786.863491695095","861.191965465324","883.762594105905","905.030858570453","975.461192526886","1100.64417174238","1239.1271844926","1384.92771102922","1520.02678450203","1653.43086834505","1787.7638191814","1909.61895536109","2038.20287385107","2193.8929912059","2359.56821727539","2557.88709386907","2797.17171830387","3061.82776434297","3390.7101702354","3800.75908240911","4319.02376854822","4711.63512676117","5128.89506825024","5647.05875239019","6152.68600485336","6591.65085082332","7056.41062734444","7532.77199570517","8016.43143498003"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Colombia","COL","2345.8116163848","2426.45552832489","2553.08572191885","2664.60181141717","2756.18871386206","2758.45006882067","2825.180976015","2877.59762288741","3052.29611367566","3145.66621461498","3202.73070384184","3204.63980589898","3165.3618589202","3146.61622743995","3183.63536701511","3214.60824307379","3332.69848846025","3441.50546277939","3510.79792693107","3559.63289599369","3639.71922482101","3640.45502531115","3714.6187972365","3840.06784048434","3987.48220950237","4118.62802709459","4129.05033218528","4197.39531154506","4150.83529956542","3911.57338552604","3961.92972271247","3965.76405840381","4003.46582038909","4099.3063764004","4257.1626855589","4402.8990819762","4638.47190524508","4890.27760745774","4991.78921219767","4992.8231737977","5162.70563649162","5468.19553964578","5631.21736993298","5866.87378750723","6069.18678345806","6175.8760297026"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Comoros","COM","","","","","","","","","","","1288.14261857471","1296.70591346441","1340.12523900994","1366.51912925329","1384.11105314979","1376.29819758441","1362.03087726147","1344.3420227729","1340.20097470591","1259.6749952492","1285.34150412109","1180.77513365123","1244.56678371526","1245.40913112162","1146.49139561599","1155.11373299326","1109.31907522598","1123.37982430631","1108.1451200307","1100.70037180222","1189.72180411834","1187.82925045716","1186.4510536465","1182.88715820041","1177.29923901797","1182.21090765811","1184.82932671086","1166.02101480999","1183.87214883976","1192.67843428353","1208.48076292287","1227.96907197413","1237.00315471536","1261.90469226899","1258.07070270739","1242.58560784999"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Congo, Dem. Rep.","COD","1290.74529013517","1331.45832351592","1298.28631813105","1367.0967852882","1372.45661237409","1268.70115937019","1167.85139609326","1143.3179064029","1051.53473709007","1026.95552621552","1021.81222224689","1019.47494621824","990.023457576151","979.731437054273","1008.60134101268","987.494406672002","1007.02633163093","1006.26506882937","982.482985335638","940.448986931474","849.552585839652","749.926642957643","645.553646412776","537.277226009004","497.889314131418","485.41705660352","467.179855662699","430.173534737691","413.536327905714","386.65620703692","350.87083320079","334.120044286685","334.015687788528","341.990665294126","353.731899572971","363.667547892057","370.88583457387","381.455567739075","392.074716646854","390.112108886828","404.151614082661","417.757028533925","432.678407381046","453.9989386694","480.766191513309","497.317039077365"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Congo, Rep.","COG","1417.50023714665","1483.79137395858","1565.11432726312","1644.6869488161","1722.73965505303","1802.0646146116","1766.05112574985","1561.68429047622","1613.36361317093","1720.86180185417","1966.21823430521","2246.08753831044","2696.21991320295","2772.30606242954","2881.73906264652","2768.12582223229","2507.33735328239","2443.87248591222","2420.00636244254","2416.11885404659","2374.44742329119","2365.50820471702","2361.36280339333","2274.34935598589","2090.24697945734","2113.1915497087","2141.92797909512","2068.06668809952","2084.04019898266","1972.2406083273","2061.28727156841","2079.48780428404","2114.03439470778","2070.83621582959","2079.62157548899","2171.44313705281","2268.24431641879","2046.64483658181","2102.29645526187","2271.13099901634","2421.70902906664","2406.92544568515","2578.66176857008","2497.94970925826","2601.45838265322","2447.53930827041"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Costa Rica","CRI","4643.79056403436","4831.26331628474","5097.07334582203","5356.77801385654","5516.15960966605","5492.30719099261","5648.36673050354","5992.53053904088","6201.32789617079","6335.53982151864","6213.54496206379","5910.728781753","5332.93004021925","5338.24968509941","5612.47625318328","5503.221800437","5655.9388098263","5772.16887671919","5816.88230038355","5988.54108198716","6041.44391340168","6018.85730492893","6403.78466521177","6683.83616922635","6811.11186793693","6920.57904120726","6846.35761966634","7053.13742728298","7389.04511330743","7538.88625198205","7678.49155061544","7805.31192787595","7940.43018005837","8157.65115292687","8395.40107016497","8606.33369948279","9109.53030519227","9725.38491961004","10052.6828954719","9837.87658447178","10236.9803217054","10559.2059643745","10945.0350118734","11090.0884366207","11355.3310981814","11642.7780517194"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Cote d'Ivoire","CIV","2482.27638029119","2601.44427648267","2591.39849347415","2620.53716590114","2608.97949519053","2696.07671402303","2907.58510991801","2981.46592417551","3161.06952421695","3095.40345531871","2636.91958605598","2612.15816979911","2506.52566426848","2308.6870710523","2155.53732119466","2164.41970069564","2150.60340159266","2064.78791883546","2013.6148156474","1999.49809424166","1907.53255159866","1840.77406816543","1771.77499300778","1707.17766631011","1662.91307524235","1723.15736879973","1797.43872643382","1910.22986692363","1933.07320175379","1901.57272845536","1847.86996963696","1765.32806149226","1679.40653680303","1566.57717887445","1583.11203908865","1565.42848806208","1575.14284807267","1557.90829418171","1596.25523704653","1616.37819181084","1687.21651908941","1558.96869731226","1637.39280416666","1769.21486904096","1887.16489004353","1972.54568305836"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Croatia","HRV","","","","","","","","","","","","","","","","","","","","","","","","","","7263.57088408122","7803.92196833084","8322.9639118574","8511.7818579482","8473.71054411562","8805.50039515219","9428.4107203318","9962.04486657184","10509.549672237","10942.572413249","11399.7753370191","11959.9232084277","12550.2339482454","12789.6357975779","11870.7940008389","11748.9448312757","11779.5299874137","11546.7017379524","11536.8601564677","11543.87627967","11933.3773788281"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Cuba","CUB","2653.73399433138","2830.98292957979","2915.9168997883","2965.63767146874","2949.16624648099","3185.74860481765","3320.79320110797","3575.60373170659","3780.91592080081","3795.98012347633","3590.40444889567","4275.8350489428","4637.75686077632","4868.65177351429","5228.3490558139","5276.97439016526","5237.40685237158","5060.53671915718","5192.09424343284","5174.42988817877","4977.7772252902","4413.6364016394","3879.66495608759","3286.24156422034","3294.79272027203","3360.3172443028","3606.8170310933","3690.19326362277","3679.6675323479","3891.18959398501","4105.8794871872","4222.13713348563","4268.91705587996","4419.17755670693","4665.38656904123","5182.81969599319","5808.34956537117","6235.76589977118","6500.65260135736","6601.02638947254","6759.34279884097","6942.05769695221","7138.36817279144","7317.85399615708","7378.69626373225","7694.01463710941"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Curacao","CUW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22296.8807327753","22967.5590409338","23030.557507166","22625.5228872891","22284.9319752278","21870.7800890005","21664.9843154173","21765.9806052362","21964.1258639857","21705.6305680658","21450.3139063236","21277.2345475528","21072.0658105063","20669.0768874752","20160.1638114642","19951.3279030441"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Cyprus","CYP","","","","","","6172.88709563588","7484.30907861576","8707.84211565522","9350.33697781169","10196.9491768256","10667.0938098543","10755.5054767711","11269.0283182209","11800.368036807","12668.6102382842","13126.6104751728","13457.5856704428","14252.5620473723","15321.6161753357","16305.1889542357","17143.2706884746","16828.73572995","17927.2878459547","17622.0528972077","18279.7433341683","19452.4874035076","19383.93963861","19615.8150837971","20560.8548204274","21348.2534122427","22382.3972204604","23017.6371081013","23602.5308246792","23929.0997016934","24797.9201629451","25629.584174133","26393.6786491089","27154.9007178492","27447.2409331676","26181.7436024599","26019.764378772","25466.1083972479","24216.5285187782","22682.266569317","22513.7792628216","23408.3366816249"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Czech Republic","CZE","","","","","","","","","","","","","","","","","","","","","11626.6258716528","10300.8991599512","10238.2476845601","10233.9421858953","10527.8756898085","11219.1500652457","11711.3154124611","11663.17381617","11632.6028956161","11805.6718407762","12312.497769842","12734.9220286548","12959.8174813078","13428.099616179","14070.2804589818","14978.4131869153","15948.7452897204","16739.1787158121","17046.8850268926","16160.6205565942","16505.9537034372","16761.8273125123","16606.9925391504","16593.8642307285","16951.3791150445","17829.6983223668"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Denmark","DNK","26927.9590369218","27545.0669177612","28464.1397778596","29450.5970790465","28984.7792237673","28480.3554790863","30091.9728338229","30559.4558828137","31142.924578691","32268.5203006998","32073.6413237087","31869.0422345814","33067.5698057741","33949.3314179257","35382.234592759","36783.9410443123","38536.322876642","38585.402852645","38561.4119234317","38786.930952318","39295.2434424919","39739.6098511225","40383.5587756081","40253.5398981286","42257.0983305221","43310.2500901054","44314.7904987137","45570.0798221242","46412.038971456","47622.4390779319","49241.9280041345","49469.6888088275","49541.8555503286","49599.9969640753","50792.00095345","51835.8327062445","53687.4415474978","53935.8702479631","53345.3576182976","50457.2324892863","51173.4661587111","51644.4635097775","51567.0401502519","51831.7979309232","52404.7639713382","53254.8563700916"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Djibouti","DJI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2386.2481879402","2510.9452902447","2658.94924528237"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Dominica","DMA","","","","","","","","2886.79424861959","3154.98348890045","2552.38512486701","2880.21989248063","3192.29797510316","3337.44869598914","3447.02769181159","3622.71801629514","3706.26526338052","4005.40892319013","4298.88935027187","4675.92162035754","4699.31960045083","4975.03185768077","5045.30757182511","5135.36626867481","5226.21240434372","5211.38350096737","5364.72709739291","5544.6714039358","5693.22663060588","5942.5321032664","5993.89169504187","6149.83858737434","6144.0597592269","5955.85877140847","6310.56897651684","6476.75362050475","6501.40545658185","6791.05748333122","7214.43215735151","7724.68452383782","7632.2899616307","7680.483540092","7659.53138837591","7573.93101876745","7491.33349581167","7816.6194745869","7597.28889409255"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Dominican Republic","DOM","1765.25202598793","1903.24077355425","2044.39781949151","2247.08445746427","2320.32643710739","2378.93834762873","2475.88668910353","2535.91161924355","2528.43033502796","2581.39737477592","2723.65305292882","2777.07837449029","2762.8718790082","2829.24022066701","2804.92009943549","2689.12455915302","2727.82161213146","2944.45926472079","2949.43008666782","3020.06476424186","2801.05842895251","2774.25457868493","3028.10603792809","3191.60405153937","3216.10892758671","3340.04393276212","3480.27422924684","3727.8002141058","3915.13612928861","4083.63649527822","4209.4118675025","4249.10008088291","4375.78983242711","4255.76620917535","4304.77008068419","4647.03787497264","5006.55237736346","5308.63239429042","5409.9479486405","5393.47028722925","5771.91841782829","5881.13542061702","5969.35276149503","6187.28301361997","6547.30797742962","6921.52059432776"
